"ElectionDate","Month","Day","Year","RaceCode","id","OfficeDesc","CountyCode","countynum","CountyName","NYT Mention","TBT Mention","Salience"
"11/3/1992",11,3,1992,9,"A091992","Limited political terms in certain elective offices  (Art. VI","WAS",67,"Washington",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","ALA",1,"Alachua",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","BAK",2,"Baker",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","BAY",3,"Bay",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","BRA",4,"Bradford",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","BRE",5,"Brevard",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","BRO",6,"Broward",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","CAL",7,"Calhoun",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","CHA",8,"Charlotte",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","CIT",9,"Citrus",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","CLA",10,"Clay",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","CLL",11,"Collier",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","CLM",12,"Columbia",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","DAD",13,"Miami-Dade",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","DES",14,"Desoto",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","DIX",15,"Dixie",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","DUV",16,"Duval",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","ESC",17,"Escambia",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","FLA",18,"Flagler",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","FRA",19,"Franklin",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","GAD",20,"Gadsden",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","GIL",21,"Gilchrist",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","GLA",22,"Glades",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","GUL",23,"Gulf",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","HAM",24,"Hamilton",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","HAR",25,"Hardee",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","HEN",26,"Hendry",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","HER",27,"Hernando",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","HIG",28,"Highlands",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","HIL",29,"Hillsborough",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","HOL",30,"Holmes",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","IND",31,"Indian River",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","JAC",32,"Jackson",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","JEF",33,"Jefferson",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","LAF",34,"Lafayette",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","LAK",35,"Lake",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","LEE",36,"Lee",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","LEO",37,"Leon",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","LEV",38,"Levy",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","LIB",39,"Liberty",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","MAD",40,"Madison",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","MAN",41,"Manatee",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","MON",42,"Monroe",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","MRN",43,"Marion",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","MRT",44,"Martin",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","NAS",45,"Nassau",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","OKA",46,"Okaloosa",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","OKE",47,"Okeechobee",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","ORA",48,"Orange",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","OSC",49,"Osceola",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","PAL",50,"Palm Beach",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","PAS",51,"Pasco",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","PIN",52,"Pinellas",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","POL",53,"Polk",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","PUT",54,"Putnam",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","SAN",55,"Santa Rosa",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","SAR",56,"Sarasota",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","SEM",57,"Seminole",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","STJ",58,"St. Johns",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","STL",59,"St. Lucie",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","SUM",60,"Sumter",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","SUW",61,"Suwannee",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","TAY",62,"Taylor",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","UNI",63,"Union",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","VOL",64,"Volusia",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","WAK",65,"Wakulla",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","WAL",66,"Walton",,,
"11/3/1992",11,3,1992,10,"A101992","Homestead valuation limitation  (Art. VII","WAS",67,"Washington",,,
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","ALA",1,"Alachua",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","BAK",2,"Baker",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","BAY",3,"Bay",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","BRA",4,"Bradford",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","BRE",5,"Brevard",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","BRO",6,"Broward",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","CAL",7,"Calhoun",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","CHA",8,"Charlotte",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","CIT",9,"Citrus",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","CLA",10,"Clay",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","CLL",11,"Collier",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","CLM",12,"Columbia",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","DAD",13,"Miami-Dade",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","DES",14,"Desoto",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","DIX",15,"Dixie",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","DUV",16,"Duval",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","ESC",17,"Escambia",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","FLA",18,"Flagler",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","FRA",19,"Franklin",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","GAD",20,"Gadsden",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","GIL",21,"Gilchrist",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","GLA",22,"Glades",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","GUL",23,"Gulf",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","HAM",24,"Hamilton",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","HAR",25,"Hardee",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","HEN",26,"Hendry",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","HER",27,"Hernando",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","HIG",28,"Highlands",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","HIL",29,"Hillsborough",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","HOL",30,"Holmes",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","IND",31,"Indian River",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","JAC",32,"Jackson",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","JEF",33,"Jefferson",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","LAF",34,"Lafayette",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","LAK",35,"Lake",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","LEE",36,"Lee",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","LEO",37,"Leon",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","LEV",38,"Levy",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","LIB",39,"Liberty",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","MAD",40,"Madison",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","MAN",41,"Manatee",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","MON",42,"Monroe",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","MRN",43,"Marion",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","MRT",44,"Martin",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","NAS",45,"Nassau",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","OKA",46,"Okaloosa",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","OKE",47,"Okeechobee",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","ORA",48,"Orange",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","OSC",49,"Osceola",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","PAL",50,"Palm Beach",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","PAS",51,"Pasco",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","PIN",52,"Pinellas",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","POL",53,"Polk",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","PUT",54,"Putnam",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","SAN",55,"Santa Rosa",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","SAR",56,"Sarasota",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","SEM",57,"Seminole",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","STJ",58,"St. Johns",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","STL",59,"St. Lucie",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","SUM",60,"Sumter",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","SUW",61,"Suwannee",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","TAY",62,"Taylor",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","UNI",63,"Union",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","VOL",64,"Volusia",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","WAK",65,"Wakulla",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","WAL",66,"Walton",0,0,0
"11/8/1994",11,8,1994,1,"A011994","Start of regular sessions of the legislature (Art. III","WAS",67,"Washington",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","ALA",1,"Alachua",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","BAK",2,"Baker",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","BAY",3,"Bay",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","BRA",4,"Bradford",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","BRE",5,"Brevard",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","BRO",6,"Broward",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","CAL",7,"Calhoun",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","CHA",8,"Charlotte",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","CIT",9,"Citrus",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","CLA",10,"Clay",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","CLL",11,"Collier",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","CLM",12,"Columbia",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","DAD",13,"Miami-Dade",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","DES",14,"Desoto",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","DIX",15,"Dixie",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","DUV",16,"Duval",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","ESC",17,"Escambia",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","FLA",18,"Flagler",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","FRA",19,"Franklin",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","GAD",20,"Gadsden",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","GIL",21,"Gilchrist",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","GLA",22,"Glades",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","GUL",23,"Gulf",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","HAM",24,"Hamilton",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","HAR",25,"Hardee",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","HEN",26,"Hendry",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","HER",27,"Hernando",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","HIG",28,"Highlands",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","HIL",29,"Hillsborough",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","HOL",30,"Holmes",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","IND",31,"Indian River",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","JAC",32,"Jackson",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","JEF",33,"Jefferson",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","LAF",34,"Lafayette",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","LAK",35,"Lake",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","LEE",36,"Lee",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","LEO",37,"Leon",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","LEV",38,"Levy",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","LIB",39,"Liberty",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","MAD",40,"Madison",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","MAN",41,"Manatee",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","MON",42,"Monroe",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","MRN",43,"Marion",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","MRT",44,"Martin",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","NAS",45,"Nassau",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","OKA",46,"Okaloosa",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","OKE",47,"Okeechobee",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","ORA",48,"Orange",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","OSC",49,"Osceola",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","PAL",50,"Palm Beach",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","PAS",51,"Pasco",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","PIN",52,"Pinellas",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","POL",53,"Polk",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","PUT",54,"Putnam",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","SAN",55,"Santa Rosa",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","SAR",56,"Sarasota",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","SEM",57,"Seminole",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","STJ",58,"St. Johns",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","STL",59,"St. Lucie",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","SUM",60,"Sumter",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","SUW",61,"Suwannee",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","TAY",62,"Taylor",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","UNI",63,"Union",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","VOL",64,"Volusia",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","WAK",65,"Wakulla",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","WAL",66,"Walton",0,0,0
"11/8/1994",11,8,1994,2,"A021994","Limitations on state revenue collections (Art. VII","WAS",67,"Washington",0,0,0
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","ALA",1,"Alachua",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","BAK",2,"Baker",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","BAY",3,"Bay",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","BRA",4,"Bradford",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","BRE",5,"Brevard",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","BRO",6,"Broward",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","CAL",7,"Calhoun",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","CHA",8,"Charlotte",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","CIT",9,"Citrus",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","CLA",10,"Clay",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","CLL",11,"Collier",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","CLM",12,"Columbia",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","DAD",13,"Miami-Dade",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","DES",14,"Desoto",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","DIX",15,"Dixie",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","DUV",16,"Duval",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","ESC",17,"Escambia",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","FLA",18,"Flagler",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","FRA",19,"Franklin",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","GAD",20,"Gadsden",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","GIL",21,"Gilchrist",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","GLA",22,"Glades",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","GUL",23,"Gulf",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","HAM",24,"Hamilton",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","HAR",25,"Hardee",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","HEN",26,"Hendry",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","HER",27,"Hernando",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","HIG",28,"Highlands",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","HIL",29,"Hillsborough",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","HOL",30,"Holmes",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","IND",31,"Indian River",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","JAC",32,"Jackson",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","JEF",33,"Jefferson",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","LAF",34,"Lafayette",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","LAK",35,"Lake",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","LEE",36,"Lee",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","LEO",37,"Leon",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","LEV",38,"Levy",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","LIB",39,"Liberty",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","MAD",40,"Madison",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","MAN",41,"Manatee",0,1,1
